,ProductID,ProductName,Category,Price,Rating,NumReviews,StockQuantity,Discount,Sales,DateAdded,City,Day,Month,Revenue
894,895,Brake Pads,Motor vehicle parts,180.43,3.5,3905,3,0.04,599,2024-05-26,Mesa,Sunday,May,103754.46720000001
895,896,Car Battery,Motor vehicle parts,114.64,2.6,1993,904,0.11,722,2023-09-09,New Haven,Saturday,September,73665.37120000001
896,897,Car Battery,Motor vehicle parts,434.45,4.5,4354,323,0.12,1191,2023-12-19,Bronx,Tuesday,December,455338.35599999997
897,898,Oil Filter,Motor vehicle parts,185.74,2.1,4568,295,0.05,813,2023-07-14,Las Vegas,Friday,July,143456.289
898,899,Brake Pads,Motor vehicle parts,186.24,3.7,1767,240,0.03,769,2023-10-07,Hartford,Saturday,October,138922.0032
899,900,Brake Pads,Motor vehicle parts,210.5,2.3,4266,473,0.22,1130,2023-07-25,Dayton,Tuesday,July,185534.7
900,901,Spark Plugs,Motor vehicle parts,409.89,4.9,3686,550,0.03,1848,2023-12-14,El Paso,Thursday,December,734752.4184
901,902,Brake Pads,Motor vehicle parts,308.74,4.7,3957,335,0.28,1570,2023-09-27,Hartford,Wednesday,September,348999.696
902,903,Car Battery,Motor vehicle parts,173.55,3.3,2886,116,0.28,1897,2024-02-17,Rochester,Saturday,February,237041.532
903,904,Oil Filter,Motor vehicle parts,227.87,1.1,4934,65,0.46,446,2024-05-23,Bonita Springs,Thursday,May,54880.2108
904,905,Brake Pads,Motor vehicle parts,35.83,2.8,2758,550,0.46,394,2023-07-22,New York,Saturday,July,7623.190799999999
905,906,Brake Pads,Motor vehicle parts,159.02,3.5,1189,641,0.45,1875,2024-03-15,San Francisco,Friday,March,163989.375
906,907,Spark Plugs,Motor vehicle parts,325.51,4.3,3748,48,0.32,1813,2024-02-19,San Jose,Monday,February,401301.7483999999
907,908,Spark Plugs,Motor vehicle parts,133.39,4.3,1397,372,0.43,1778,2023-07-28,Queens,Friday,July,135185.4294
908,909,Oil Filter,Motor vehicle parts,139.91,2.7,81,86,0.08,821,2023-06-20,Providence,Tuesday,June,105676.82119999999
909,910,Spark Plugs,Motor vehicle parts,249.39,3.1,1932,680,0.13,1860,2024-03-12,Tulsa,Tuesday,March,403562.8979999999
910,911,Brake Pads,Motor vehicle parts,73.25,4.0,3933,313,0.31,1945,2024-02-05,Buffalo,Monday,February,98305.1625
911,912,Spark Plugs,Motor vehicle parts,76.47,2.0,2597,452,0.47,737,2024-04-20,Harrisburg,Saturday,April,29869.9467
912,913,Spark Plugs,Motor vehicle parts,232.42,3.0,1928,575,0.14,636,2023-12-16,Springfield,Saturday,December,127124.44319999998
913,914,Spark Plugs,Motor vehicle parts,498.86,2.1,4124,371,0.33,1893,2023-11-22,Salt Lake City,Wednesday,November,632709.1266
914,915,Spark Plugs,Motor vehicle parts,119.27,2.6,1125,45,0.01,1187,2024-02-22,Houston,Thursday,February,140157.75509999998
915,916,Oil Filter,Motor vehicle parts,440.87,3.1,3362,670,0.13,896,2023-09-05,Kansas City,Tuesday,September,343666.9824
916,917,Spark Plugs,Motor vehicle parts,225.17,1.2,1074,897,0.41,491,2024-04-04,Raleigh,Thursday,April,65229.4973
917,918,Brake Pads,Motor vehicle parts,219.18,2.9,4284,414,0.32,1099,2023-12-31,Charlotte,Sunday,December,163797.59759999998
918,919,Oil Filter,Motor vehicle parts,466.42,2.4,3055,688,0.49,1412,2023-11-07,Harrisburg,Tuesday,November,335878.3704
919,920,Brake Pads,Motor vehicle parts,377.28,3.8,2302,235,0.03,1284,2023-10-02,San Diego,Monday,October,469894.6944
920,921,Charger,Mobile phone accessories,331.2,1.2,258,947,0.36,524,2023-11-17,Provo,Friday,November,111071.232
921,922,Charger,Mobile phone accessories,252.05,4.5,2202,677,0.25,1853,2023-06-20,Sacramento,Tuesday,June,350286.48750000005
922,923,Screen Protector,Mobile phone accessories,469.45,2.4,4724,198,0.1,532,2023-11-25,Phoenix,Saturday,November,224772.66
923,924,Charger,Mobile phone accessories,319.21,1.1,4343,787,0.26,1325,2024-05-12,St. Louis,Sunday,May,312985.40499999997
924,925,Screen Protector,Mobile phone accessories,177.77,3.2,3342,605,0.38,1820,2024-03-24,Oklahoma City,Sunday,March,200595.66800000003
925,926,Earbuds,Mobile phone accessories,102.23,1.7,838,406,0.2,1116,2023-07-12,St. Louis,Wednesday,July,91270.944
926,927,Screen Protector,Mobile phone accessories,34.01,3.3,4468,224,0.27,1272,2024-03-13,New York,Wednesday,March,31580.325599999996
927,928,Earbuds,Mobile phone accessories,483.61,2.8,1840,938,0.42,839,2023-11-10,Richmond,Friday,November,235334.29820000002
928,929,Phone Case,Mobile phone accessories,340.86,1.8,4771,872,0.06,1837,2023-07-26,Provo,Wednesday,July,588590.2308
929,930,Phone Case,Mobile phone accessories,382.03,3.5,3497,947,0.17,1148,2024-04-06,Portland,Saturday,April,364013.4651999999
930,931,Screen Protector,Mobile phone accessories,293.59,3.5,1601,825,0.35,1622,2024-06-10,Pittsburgh,Monday,June,309531.937
931,932,Earbuds,Mobile phone accessories,339.69,3.0,4631,367,0.15,1984,2023-11-16,Concord,Thursday,November,572853.216
932,933,Charger,Mobile phone accessories,479.41,1.1,3549,104,0.08,45,2023-08-06,Fort Worth,Sunday,August,19847.574
933,934,Charger,Mobile phone accessories,116.69,3.5,1836,921,0.24,535,2024-05-08,Manhattan,Wednesday,May,47446.153999999995
934,935,Earbuds,Mobile phone accessories,255.3,4.6,2063,570,0.32,1973,2023-11-18,Boise,Saturday,November,342520.692
935,936,Earbuds,Mobile phone accessories,291.23,2.4,2752,846,0.25,1603,2023-08-18,Little Rock,Friday,August,350131.2675
936,937,Phone Case,Mobile phone accessories,208.68,4.9,1505,102,0.45,177,2023-11-10,Bronx,Friday,November,20314.998
937,938,Charger,Mobile phone accessories,133.64,4.7,2096,537,0.1,175,2024-03-25,St. Louis,Monday,March,21048.299999999996
938,939,Screen Protector,Mobile phone accessories,454.42,1.7,1667,275,0.23,675,2023-08-29,San Diego,Tuesday,August,236184.795
939,940,Earbuds,Mobile phone accessories,265.23,2.9,546,111,0.41,35,2023-11-08,New York,Wednesday,November,5476.9995
940,941,Earbuds,Mobile phone accessories,217.24,4.2,4402,533,0.23,1132,2023-06-21,Kansas City,Wednesday,June,189355.0736
941,942,Phone Case,Mobile phone accessories,277.04,1.3,2739,180,0.08,1487,2023-12-26,Denver,Tuesday,December,379001.8016
942,943,Screen Protector,Mobile phone accessories,273.27,3.7,2431,811,0.31,38,2023-09-01,Louisville,Friday,September,7165.1394
943,944,Screen Protector,Mobile phone accessories,94.38,2.7,4766,242,0.42,1997,2024-04-24,Bonita Springs,Wednesday,April,109316.5788
944,945,Phone Case,Mobile phone accessories,99.88,1.0,4025,870,0.07,946,2024-06-10,Miami,Monday,June,87872.4264
945,946,Charger,Mobile phone accessories,119.57,4.4,3665,655,0.22,540,2023-09-16,Dallas,Saturday,September,50362.884
946,947,Charger,Mobile phone accessories,48.37,3.3,505,105,0.22,1194,2023-07-11,Tucson,Tuesday,July,45047.9484
947,948,Phone Case,Mobile phone accessories,438.62,3.9,4067,99,0.44,1597,2023-12-10,Manhattan,Sunday,December,392266.6384
948,949,Phone Case,Mobile phone accessories,320.26,3.9,4727,681,0.01,1884,2023-09-26,Oakland,Tuesday,September,597336.1416
949,950,Screen Protector,Mobile phone accessories,234.29,1.4,3302,719,0.47,1922,2024-02-19,Houston,Monday,February,238661.85139999999
950,951,Screen Protector,Mobile phone accessories,95.24,1.2,4969,721,0.46,1555,2024-04-15,Virginia Beach,Monday,April,79973.02799999999
951,952,Earbuds,Mobile phone accessories,499.68,1.8,886,461,0.34,1075,2023-08-24,Tampa,Thursday,August,354522.95999999996
952,953,Earbuds,Mobile phone accessories,256.41,4.2,926,556,0.48,1055,2023-08-28,Madison,Monday,August,140666.52600000004
953,954,Screen Protector,Mobile phone accessories,265.65,1.9,1052,642,0.1,252,2023-08-31,Fresno,Thursday,August,60249.42
954,955,Phone Case,Mobile phone accessories,177.69,4.9,4525,579,0.21,1164,2023-10-25,Atlanta,Wednesday,October,163396.6164
955,956,Earbuds,Mobile phone accessories,77.49,1.2,1468,757,0.03,575,2024-05-12,Provo,Sunday,May,43220.0475
956,957,Earbuds,Mobile phone accessories,395.39,2.0,1645,580,0.22,811,2023-07-18,Mesa,Tuesday,July,250115.8062
957,958,Earbuds,Mobile phone accessories,492.03,2.4,3142,766,0.18,1590,2023-07-25,Boston,Tuesday,July,641508.7139999999
958,959,Phone Case,Mobile phone accessories,26.86,3.5,810,187,0.3,809,2023-11-21,Concord,Tuesday,November,15210.818
959,960,Phone Case,Mobile phone accessories,360.33,2.0,2705,596,0.31,947,2024-04-27,Orlando,Saturday,April,235450.4319
960,961,Throw Blanket,Blankets,438.03,1.9,3697,490,0.37,891,2024-05-13,Bakersfield,Monday,May,245879.37989999997
961,962,Throw Blanket,Blankets,442.17,4.8,4376,274,0.2,718,2023-07-20,Raleigh,Thursday,July,253982.448
962,963,Electric Blanket,Blankets,14.22,1.1,2073,26,0.23,1919,2023-12-25,Jacksonville,Monday,December,21011.8986
963,964,Fleece Blanket,Blankets,217.12,3.9,4324,978,0.13,527,2023-09-07,Houston,Thursday,September,99547.3488
964,965,Electric Blanket,Blankets,298.33,1.8,2153,731,0.03,1712,2023-09-04,Madison,Monday,September,495418.7311999999
965,966,Fleece Blanket,Blankets,136.57,4.5,2720,618,0.22,1770,2024-05-25,Rochester,Saturday,May,188548.542
966,967,Weighted Blanket,Blankets,37.31,4.6,3788,550,0.25,1711,2023-10-15,Staten Island,Sunday,October,47878.0575
967,968,Weighted Blanket,Blankets,152.59,4.5,677,105,0.36,1946,2024-04-01,Atlanta,Monday,April,190041.6896
968,969,Throw Blanket,Blankets,104.23,2.9,3257,69,0.42,1269,2023-09-24,Phoenix,Sunday,September,76715.3646
969,970,Weighted Blanket,Blankets,271.2,3.5,1301,562,0.06,454,2024-02-29,Cincinnati,Thursday,February,115737.312
970,971,Weighted Blanket,Blankets,465.67,2.8,1417,500,0.15,1544,2024-03-25,Ogden,Monday,March,611145.308
971,972,Throw Blanket,Blankets,209.1,4.7,1209,33,0.06,130,2024-02-13,San Jose,Tuesday,February,25552.02
972,973,Electric Blanket,Blankets,336.54,2.1,2544,402,0.05,614,2023-07-19,Tampa,Wednesday,July,196303.782
973,974,Throw Blanket,Blankets,481.48,4.9,120,605,0.24,128,2024-03-13,Portland,Wednesday,March,46838.3744
974,975,Throw Blanket,Blankets,311.1,4.6,332,296,0.17,1196,2023-11-17,Pittsburgh,Friday,November,308822.748
975,976,Throw Blanket,Blankets,118.14,3.1,4234,502,0.4,28,2024-01-21,Phoenix,Sunday,January,1984.752
976,977,Throw Blanket,Blankets,111.33,4.7,1865,944,0.48,63,2023-10-13,San Jose,Friday,October,3647.1708000000003
977,978,Weighted Blanket,Blankets,141.74,5.0,1906,231,0.07,1218,2023-07-14,Birmingham,Friday,July,160554.5676
978,979,Throw Blanket,Blankets,311.98,1.2,3985,392,0.31,1172,2023-10-07,Staten Island,Saturday,October,252291.98640000002
979,980,Fleece Blanket,Blankets,206.17,4.8,4293,555,0.24,1452,2024-05-26,Pittsburgh,Sunday,May,227512.7184
980,981,Electric Blanket,Blankets,347.7,2.4,4994,75,0.41,961,2023-10-08,Sacramento,Sunday,October,197142.423
981,982,Weighted Blanket,Blankets,404.51,4.4,392,84,0.48,610,2023-07-01,Harrisburg,Saturday,July,128310.572
982,983,Fleece Blanket,Blankets,194.73,4.9,3677,173,0.01,219,2024-05-12,Bakersfield,Sunday,May,42219.41129999999
983,984,Electric Blanket,Blankets,80.1,1.1,616,538,0.47,870,2024-03-03,Miami,Sunday,March,36934.10999999999
984,985,Fleece Blanket,Blankets,177.42,4.8,340,860,0.36,1340,2024-05-05,Oakland,Sunday,May,152155.392
985,986,Throw Blanket,Blankets,345.37,3.0,2975,25,0.24,1346,2023-10-31,Bakersfield,Tuesday,October,353299.6952
986,987,Fleece Blanket,Blankets,94.47,4.5,3979,559,0.08,370,2023-08-26,Indianapolis,Saturday,August,32157.588000000003
987,988,Throw Blanket,Blankets,383.64,3.3,1228,696,0.4,386,2023-08-08,Ogden,Tuesday,August,88851.024
988,989,Throw Blanket,Blankets,255.92,2.8,1781,160,0.07,1969,2023-11-13,Boston,Monday,November,468633.0264
989,990,Throw Blanket,Blankets,409.36,2.0,550,600,0.05,991,2023-10-02,Richmond,Monday,October,385391.972
990,991,Throw Blanket,Blankets,48.75,2.8,2737,588,0.48,991,2024-05-28,Ogden,Tuesday,May,25121.850000000002
991,992,Throw Blanket,Blankets,57.35,2.1,4264,329,0.44,1328,2024-01-18,Richmond,Thursday,January,42650.048
992,993,Electric Blanket,Blankets,214.76,1.2,527,226,0.08,1564,2024-01-13,Akron,Saturday,January,309013.8688
993,994,Fleece Blanket,Blankets,61.84,3.0,1176,788,0.47,56,2023-12-09,Long Beach,Saturday,December,1835.4112000000002
994,995,Weighted Blanket,Blankets,269.34,3.3,2513,662,0.17,800,2023-10-25,San Antonio,Wednesday,October,178841.75999999998
995,996,Throw Blanket,Blankets,207.72,2.3,1973,16,0.46,325,2024-02-13,Baton Rouge,Tuesday,February,36454.85999999999
996,997,Fleece Blanket,Blankets,268.6,3.2,841,201,0.39,1546,2023-07-01,Worcester,Saturday,July,253305.916
997,998,Throw Blanket,Blankets,92.74,2.8,3454,880,0.02,1295,2023-10-29,Raleigh,Sunday,October,117696.334
998,999,Weighted Blanket,Blankets,152.28,1.3,2850,752,0.34,1962,2023-10-28,Nashville,Saturday,October,197190.4176
999,1000,Throw Blanket,Blankets,136.53,2.0,4055,282,0.38,1089,2024-01-27,San Francisco,Saturday,January,92182.3254
